#! FIELDS time dist coordNa opes_d.bias opes_d.rct opes_d.zed opes_d.neff opes_d.nker opes_c.bias opes_c.rct opes_c.zed opes_c.neff opes_c.nker uwall.bias uwall.force2
 92.000000 8.766192 6.079194 -2.001618 -1.159644 0.109132 47.686189 24.000000 3.082426 0.193769 0.182810 36.381177 16.000000 0.000000 0.000000
 93.000000 8.913014 5.891272 -2.214992 -1.168815 0.109292 48.238593 24.000000 3.030748 0.249362 0.144581 37.339604 15.000000 0.000000 0.000000
 94.000000 8.984308 5.119795 -1.936140 -1.175778 0.109098 48.844049 24.000000 -0.943946 0.239358 0.145080 37.768741 15.000000 0.000000 0.000000
 95.000000 8.539466 5.945166 -1.172967 -1.175749 0.109056 49.601473 24.000000 3.928525 0.325886 0.144688 38.277274 15.000000 0.000000 0.000000
 96.000000 8.282962 6.914274 -1.838571 -1.181757 0.108990 50.230034 24.000000 -4.423581 0.303905 0.144862 38.391599 15.000000 0.000000 0.000000
 97.000000 8.589013 5.945978 -0.473000 -1.173406 0.108891 51.126522 24.000000 3.988322 0.388491 0.144475 38.912893 15.000000 0.000000 0.000000
 98.000000 8.365938 5.491935 -0.935145 -1.170882 0.108781 51.938267 24.000000 -0.707175 0.379518 0.144767 39.356851 15.000000 0.000000 0.000000
 99.000000 6.605017 6.289946 -1.596278 -1.174796 0.109178 52.620584 24.000000 -0.136865 0.374849 0.142195 39.896230 15.000000 0.000000 0.000000
 100.000000 6.031621 6.251036 0.356063 -1.153958 0.109988 53.618745 24.000000 0.863326 0.380186 0.142113 40.628555 15.000000 0.000000 0.000000
 101.000000 5.565004 6.259744 1.704701 -1.102029 0.111253 54.223709 24.000000 0.876000 0.385558 0.141857 41.366489 15.000000 0.000000 0.000000
 102.000000 5.108575 6.633850 -0.892743 -1.099910 0.111086 55.039438 24.000000 -3.559652 0.366246 0.134400 41.525190 16.000000 0.000000 0.000000
 103.000000 5.372893 5.970360 1.986689 -1.041906 0.110262 55.413537 24.000000 4.159270 0.450553 0.133960 41.888895 16.000000 0.000000 0.000000
 104.000000 6.635433 5.201742 -1.076000 -1.042229 0.110478 56.182357 24.000000 -0.876497 0.440733 0.134318 42.304000 16.000000 0.000000 0.000000
 105.000000 6.679801 5.077595 -0.487290 -1.036372 0.110673 57.066876 24.000000 -0.921994 0.430808 0.134487 42.714091 16.000000 0.000000 0.000000
 106.000000 5.876489 5.953764 0.683591 -1.013335 0.110973 58.063605 24.000000 4.152944 0.509896 0.134135 43.150696 16.000000 0.000000 0.000000
 107.000000 6.680836 5.034257 -0.068441 -1.002721 0.111178 59.016405 24.000000 -1.069169 0.499040 0.134129 43.531200 16.000000 0.000000 0.000000
 108.000000 7.934195 6.496403 -3.004708 -1.015381 0.110819 59.441729 24.000000 -2.319284 0.483501 0.134160 43.773266 16.000000 0.000000 0.000000
 109.000000 8.360444 6.772607 -0.716301 -1.012494 0.110681 60.287797 24.000000 -3.651766 0.465078 0.134279 43.919505 16.000000 0.000000 0.000000
 110.000000 7.822652 5.425656 -1.081684 -1.013109 0.111295 61.064055 24.000000 -1.063174 0.454762 0.134179 44.303519 16.000000 0.000000 0.000000
 111.000000 8.046833 4.835091 -3.043624 -1.025543 0.111146 61.487741 24.000000 -3.681847 0.436667 0.134291 44.448827 16.000000 0.000000 0.000000
 112.000000 8.869346 6.749720 -1.606197 -1.030132 0.111513 62.162903 24.000000 -3.309580 0.419450 0.134446 44.616729 16.000000 0.000000 0.000000
 113.000000 8.854731 5.286953 -1.049153 -1.030298 0.112031 62.951122 24.000000 -0.947823 0.410200 0.134526 45.019159 16.000000 0.000000 0.000000
 114.000000 8.982947 5.258690 -1.005200 -1.030079 0.111834 63.750029 24.000000 -0.610842 0.402903 0.134671 45.472846 16.000000 0.000000 0.000000
 115.000000 8.188243 6.882977 -1.759810 -1.035539 0.112012 64.400921 24.000000 -3.664560 0.385550 0.134927 45.620755 16.000000 0.000000 0.000000
 116.000000 8.591944 6.442647 -0.362704 -1.028946 0.111929 65.321865 24.000000 -1.638320 0.373674 0.135087 45.937990 16.000000 0.000000 0.000000
 117.000000 8.883089 5.769881 -0.246921 -1.021175 0.112280 66.261948 24.000000 2.160085 0.395700 0.137060 46.897623 16.000000 0.000000 0.000000
 118.000000 7.737669 4.315107 -0.185741 -1.012849 0.112651 67.211803 24.000000 -8.709121 0.375200 0.137064 46.918027 16.000000 0.000000 0.000000
 119.000000 6.873965 4.947750 -0.657311 -1.009667 0.115054 68.085289 23.000000 -1.859900 0.362868 0.132183 47.212432 17.000000 0.000000 0.000000
 120.000000 6.313941 5.066798 -2.102396 -1.016990 0.114520 68.678511 23.000000 -0.572337 0.356414 0.132595 47.678139 17.000000 0.000000 0.000000
 121.000000 7.085256 6.110734 -1.113493 -1.017766 0.112605 69.467207 24.000000 3.261769 0.401098 0.168103 48.615692 18.000000 0.000000 0.000000
 122.000000 8.354042 6.066221 -0.397674 -1.012050 0.112452 70.390064 24.000000 3.350228 0.446552 0.134053 49.533903 17.000000 0.000000 0.000000
 123.000000 6.350719 5.949972 -1.741571 -1.017156 0.112179 71.056834 24.000000 4.125681 0.513456 0.133706 50.006382 17.000000 0.000000 0.000000
 124.000000 7.450218 5.401759 -0.426409 -1.011829 0.112594 71.977587 24.000000 -1.025971 0.504250 0.133690 50.392515 17.000000 0.000000 0.000000
 125.000000 7.906789 6.771558 -1.396209 -1.014658 0.112322 72.716032 24.000000 -3.158399 0.488966 0.133819 50.568624 17.000000 0.000000 0.000000
 126.000000 8.301296 6.883778 -0.195933 -1.007039 0.112272 73.673091 24.000000 -3.369443 0.473459 0.133989 50.731329 17.000000 0.000000 0.000000
 127.000000 8.286378 7.035845 0.129306 -0.995819 0.112308 74.664015 24.000000 -5.020375 0.456065 0.127086 50.817168 18.000000 0.000000 0.000000
 128.000000 8.201315 6.080192 -0.336684 -0.989977 0.113058 75.602476 24.000000 3.854011 0.511613 0.127643 51.538259 18.000000 0.000000 0.000000
 129.000000 8.457863 5.025191 -0.044135 -0.981145 0.113344 76.579149 25.000000 -0.786697 0.503815 0.127989 51.955063 18.000000 0.000000 0.000000
 130.000000 7.203062 5.979516 -0.664047 -0.978566 0.113587 77.465141 25.000000 4.326320 0.571986 0.127522 52.294643 18.000000 0.000000 0.000000
 131.000000 8.450898 6.658220 0.329892 -0.965566 0.114106 78.464999 25.000000 -2.992396 0.557574 0.127627 52.475852 18.000000 0.000000 0.000000
 132.000000 6.936815 4.820039 -0.406864 -0.960862 0.114104 79.395498 25.000000 -3.417327 0.542586 0.127766 52.630097 18.000000 0.000000 0.000000
 133.000000 6.816709 4.692753 -0.027362 -0.952427 0.114350 80.375640 25.000000 -4.772529 0.526127 0.127687 52.721358 18.000000 0.000000 0.000000
 134.000000 6.572936 6.051036 -0.571671 -0.949382 0.114736 81.280834 25.000000 4.163697 0.586345 0.127768 53.280983 18.000000 0.000000 0.000000
 135.000000 6.815605 6.966488 0.363195 -0.936713 0.114988 82.280769 25.000000 -3.867398 0.571033 0.127849 53.408332 18.000000 0.000000 0.000000
 136.000000 7.376939 6.218147 -0.075510 -0.929216 0.114983 83.257085 25.000000 1.864095 0.583371 0.129106 54.290705 18.000000 0.000000 0.000000
 137.000000 6.246863 5.992387 -1.017853 -0.929847 0.114957 84.081690 25.000000 4.356826 0.646540 0.128705 54.703457 18.000000 0.000000 0.000000
 138.000000 6.950060 5.074018 0.360980 -0.917713 0.115012 85.081556 25.000000 -0.576597 0.639575 0.129002 55.128607 18.000000 0.000000 0.000000
 139.000000 6.932656 5.057748 0.795218 -0.900186 0.114955 86.040698 25.000000 -0.469636 0.633171 0.129309 55.570987 18.000000 0.000000 0.000000
 140.000000 6.662050 4.424176 0.210367 -0.890284 0.115061 87.038177 25.000000 -7.986624 0.615979 0.129298 55.595754 18.000000 0.000000 0.000000
 141.000000 7.165694 6.044444 -0.572484 -0.887899 0.115304 87.945139 25.000000 4.226605 0.672469 0.129354 56.171369 18.000000 0.000000 0.000000
 142.000000 6.837907 5.986339 1.074385 -0.867122 0.115299 88.827439 25.000000 4.396499 0.731940 0.128971 56.636505 18.000000 0.000000 0.000000
 143.000000 7.114513 6.835039 -0.291602 -0.862630 0.115710 89.777022 24.000000 -3.049175 0.718385 0.129147 56.802187 18.000000 0.000000 0.000000
 144.000000 7.556145 7.297776 -0.442126 -0.859473 0.115774 90.704962 24.000000 -8.916433 0.701487 0.129108 56.818611 18.000000 0.000000 0.000000
 145.000000 7.413274 6.616318 0.115013 -0.851321 0.115816 91.697911 24.000000 -2.980883 0.688271 0.129177 56.988930 18.000000 0.000000 0.000000
 146.000000 7.195701 6.732352 0.119877 -0.843256 0.115761 92.691282 24.000000 -2.718901 0.675600 0.129317 57.177401 18.000000 0.000000 0.000000
 147.000000 6.642001 6.720203 0.380945 -0.832600 0.116007 93.690872 24.000000 -2.511123 0.663414 0.129482 57.381628 18.000000 0.000000 0.000000
 148.000000 8.030172 5.560460 -2.124086 -0.839375 0.112940 94.299173 25.000000 -0.557548 0.656926 0.129827 57.799140 18.000000 0.000000 0.000000
 149.000000 7.427111 6.103500 0.419603 -0.828481 0.113034 95.297698 25.000000 3.741734 0.697244 0.130744 58.693957 18.000000 0.000000 0.000000
 150.000000 8.490934 5.025534 0.168079 -0.820382 0.113356 96.293964 25.000000 -0.672410 0.690255 0.131045 59.093578 18.000000 0.000000 0.000000
 151.000000 8.638895 5.288480 -0.489985 -0.818059 0.113408 97.216758 25.000000 -1.058914 0.681970 0.131012 59.442940 18.000000 0.000000 0.000000
 152.000000 7.733561 5.061302 -0.289604 -0.814215 0.113541 98.170118 25.000000 -0.358525 0.676403 0.131285 59.890616 18.000000 0.000000 0.000000
 153.000000 7.333020 5.226420 0.650600 -0.801306 0.113516 99.149664 25.000000 -0.591913 0.669939 0.131391 60.304780 18.000000 0.000000 0.000000
 154.000000 8.146164 6.506380 -0.933955 -0.802139 0.113628 99.994266 25.000000 -2.427358 0.658469 0.131413 60.517404 18.000000 0.000000 0.000000
 155.000000 8.612638 5.428792 -0.010010 -0.796170 0.113763 100.979604 25.000000 -1.009273 0.650661 0.131383 60.876352 18.000000 0.000000 0.000000
 156.000000 8.967466 5.945673 -0.772914 -0.796021 0.113647 101.855971 25.000000 4.202309 0.700261 0.131125 61.516263 18.000000 0.000000 0.000000
